Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Stress_Level_Num,Work_Life_Balance_Score,Non_Study_Hours_Per_Day
9.7,3.7,7.5,1.0,2.1,3.04,High,3,0.484375,6.800000000000001
9.6,0.0,7.8,4.4,2.2,3.38,High,3,0.8148148148148149,6.6000000000000005
7.4,0.3,9.9,3.1,3.3,2.84,Moderate,2,0.927536231884058,6.7
7.4,1.7,5.4,0.6,8.9,3.23,High,3,0.8757396449704142,11.2
9.2,1.0,6.0,3.0,4.8,3.18,High,3,0.9176470588235295,8.8
5.2,0.2,9.2,0.7,8.7,2.82,Low,1,0.7123287671232879,9.599999999999998
5.2,1.8,9.2,1.6,6.2,2.68,Low,1,0.8,9.600000000000001
7.2,2.3,7.9,2.0,4.6,3.06,Moderate,2,0.9565217391304348,8.899999999999999
6.6,0.4,6.8,0.6,9.6,3.31,Moderate,2,0.7857142857142857,10.6
6.4,2.5,7.3,2.9,4.9,3.12,Moderate,2,0.9014084507042254,10.3
8.8,1.1,6.6,5.5,2.0,3.32,High,3,0.920245398773006,8.6
9.6,2.4,7.7,1.1,3.2,3.3,High,3,0.6187050359712232,6.700000000000001
6.7,3.4,7.8,3.1,3.0,2.98,Moderate,2,0.953125,9.5
8.0,0.3,8.4,5.6,1.7,3.28,Moderate,2,0.9542483660130718,7.6
7.9,0.5,7.9,4.6,3.1,3.38,Moderate,2,0.9871794871794871,8.2
8.2,3.6,8.1,0.5,3.6,3.18,High,3,0.6666666666666667,7.699999999999999
6.5,0.8,9.5,4.6,2.6,2.74,Moderate,2,0.9489051094890512,7.999999999999999
5.9,3.0,7.4,1.4,6.3,3.1,Low,1,0.8676470588235294,10.7
8.1,0.2,6.6,2.8,6.3,3.14,High,3,0.941860465116279,9.299999999999999
6.0,3.1,7.1,3.4,4.4,2.84,Moderate,2,0.8695652173913043,10.9
5.1,0.1,7.2,4.9,6.7,2.94,Low,1,0.6107784431137724,11.700000000000001
6.9,3.3,5.7,5.6,2.5,3.05,High,3,0.92,11.399999999999999
8.8,3.8,8.4,1.1,1.9,3.3,High,3,0.5084745762711864,6.8
6.7,2.8,8.8,5.3,0.4,3.05,Moderate,2,0.9193548387096774,8.5
6.0,3.2,8.7,0.4,5.7,2.6,Moderate,2,0.9917355371900826,9.3
6.5,3.9,8.2,3.9,1.5,2.82,Moderate,2,0.907563025210084,9.3
9.9,1.5,9.0,1.6,2.0,3.44,High,3,0.5333333333333334,5.1
9.7,0.9,6.6,4.5,2.3,3.5,High,3,0.8242424242424243,7.7
7.0,2.4,7.2,4.5,2.9,3.0,Moderate,2,0.9722222222222222,9.8
5.8,1.4,7.0,0.3,9.5,2.49,Low,1,0.7435897435897436,11.200000000000001
7.9,3.5,5.8,3.6,3.2,3.01,High,3,0.9251700680272109,10.3
8.5,1.6,7.5,0.0,6.4,3.63,High,3,0.8590604026845637,8.0
8.5,2.6,5.2,2.2,5.5,3.26,High,3,0.9506172839506173,10.3
7.5,3.6,8.6,2.5,1.8,3.19,Moderate,2,0.728813559322034,7.9
9.0,3.5,7.3,2.0,2.2,3.43,High,3,0.6363636363636365,7.7
8.5,0.3,9.3,2.8,3.1,3.26,High,3,0.8194444444444445,6.2
5.3,2.2,7.1,5.3,4.1,2.9,Low,1,0.7210884353741498,11.599999999999998
7.8,0.2,9.9,3.1,3.0,3.07,Moderate,2,0.8776978417266187,6.3
6.5,1.9,9.3,1.8,4.5,2.92,Moderate,2,0.984375,8.2
6.5,3.1,7.4,1.4,5.6,2.93,Moderate,2,0.962962962962963,10.1
5.8,1.3,9.7,2.1,5.1,2.87,Low,1,0.8923076923076924,8.5
5.9,3.6,7.3,4.3,2.9,2.95,Low,1,0.900763358778626,10.799999999999999
9.9,0.2,5.5,4.3,4.1,3.32,High,3,0.9180327868852458,8.599999999999998
5.2,0.1,8.9,0.8,9.0,2.66,Low,1,0.6933333333333334,9.9
7.3,2.4,7.1,0.2,7.0,3.17,Moderate,2,0.993103448275862,9.6
7.2,2.1,7.4,2.3,5.0,3.13,Moderate,2,0.993103448275862,9.4
9.4,3.6,6.7,2.6,1.7,2.81,High,3,0.6277372262773722,7.9
6.4,3.8,5.7,3.5,4.6,3.07,High,3,0.8827586206896553,11.899999999999999
6.4,1.1,7.0,6.0,3.5,2.98,Moderate,2,0.8050314465408805,10.6
5.4,0.6,7.2,3.1,7.7,2.68,Low,1,0.6666666666666667,11.4
6.3,1.3,5.4,1.8,9.2,3.1,High,3,0.7283236994219653,12.3
9.5,0.0,9.1,5.1,0.3,3.05,High,3,0.7248322147651007,5.3999999999999995
5.5,0.6,9.8,3.2,4.9,3.2,Low,1,0.8088235294117646,8.700000000000001
8.7,4.0,6.4,2.6,2.3,3.21,High,3,0.7205882352941178,8.9
7.7,1.6,5.8,5.9,3.0,3.15,High,3,0.927710843373494,10.5
8.0,0.9,7.7,4.2,3.2,3.44,Moderate,2,0.961038961038961,8.3
7.6,4.0,8.1,1.6,2.7,3.02,Moderate,2,0.7226890756302522,8.3
6.9,1.4,7.2,4.7,3.8,3.14,Moderate,2,0.8961038961038962,9.9
7.4,3.2,7.9,1.9,3.6,2.99,Moderate,2,0.8527131782945736,8.7
6.1,2.0,6.3,0.1,9.5,3.05,Moderate,2,0.7770700636942676,11.6
8.2,2.0,7.2,5.8,0.8,3.45,High,3,0.8918918918918919,8.6
5.7,2.3,9.3,3.5,3.2,2.9,Low,1,0.9193548387096774,9.0
8.6,1.5,5.5,2.7,5.7,3.49,High,3,0.9882352941176471,9.9
6.2,3.9,9.8,1.0,3.1,2.87,Moderate,2,0.7961165048543689,8.0
6.7,3.6,9.8,1.7,2.2,3.06,Moderate,2,0.7358490566037736,7.5
8.4,1.1,8.7,0.3,5.5,2.86,High,3,0.8169014084507042,6.9
5.2,1.5,6.8,1.9,8.6,2.38,Low,1,0.6624203821656052,12.0
6.0,1.2,9.9,2.5,4.4,2.88,Moderate,2,0.9302325581395349,8.1
7.2,2.3,9.9,1.1,3.5,3.31,Moderate,2,0.7796610169491525,6.8999999999999995
8.0,0.4,8.4,0.4,6.8,3.39,Moderate,2,0.9473684210526316,7.6000000000000005
8.0,3.0,6.1,5.0,1.9,2.9,Moderate,2,0.9261744966442953,9.9
5.7,3.8,5.4,1.2,7.9,2.81,High,3,0.7702702702702704,12.899999999999999
6.7,2.5,7.7,0.8,6.3,2.81,Moderate,2,0.9710144927536232,9.6
6.1,1.6,8.5,1.3,6.5,2.76,Moderate,2,0.8776978417266187,9.4
6.8,1.6,9.9,5.4,0.3,2.89,Moderate,2,0.912,7.300000000000001
5.3,1.3,6.3,3.0,8.1,2.94,Low,1,0.646341463414634,12.4
8.9,3.4,9.2,0.9,1.6,3.11,High,3,0.4385964912280702,5.9
5.3,2.8,5.0,2.5,8.4,3.02,High,3,0.654320987654321,13.7
6.6,2.8,8.8,1.8,4.0,2.87,Moderate,2,0.935483870967742,8.6
7.2,2.9,8.5,5.3,0.1,3.26,Moderate,2,0.8571428571428571,8.299999999999999
6.1,2.6,8.0,5.5,1.8,3.01,Moderate,2,0.9104477611940298,9.9
7.8,1.1,7.4,2.0,5.7,3.04,Moderate,2,0.9935483870967742,8.8
7.9,3.6,7.8,3.0,1.7,3.05,Moderate,2,0.746031746031746,8.3
6.2,2.0,6.6,1.1,8.1,2.94,Moderate,2,0.8051948051948052,11.2
7.5,1.3,6.3,2.8,6.1,3.21,Moderate,2,0.9146341463414634,10.2
5.5,3.1,9.0,4.6,1.8,2.97,Low,1,0.9243697478991597,9.5
5.6,2.6,9.2,3.5,3.1,2.72,Low,1,0.9180327868852459,9.2
7.6,0.1,8.2,0.5,7.6,3.56,Moderate,2,0.9681528662420382,8.2
7.2,1.2,7.7,0.8,7.1,3.28,Moderate,2,0.9536423841059604,9.1
5.8,0.4,5.7,5.3,6.8,3.0,High,3,0.6480446927374302,12.5
7.6,1.9,5.5,3.9,5.1,3.17,High,3,0.9156626506024096,10.9
8.1,0.3,5.6,0.3,9.7,3.25,High,3,0.8950276243093922,10.3
6.3,0.5,6.3,2.3,8.6,2.97,Moderate,2,0.7325581395348838,11.399999999999999
9.2,2.8,5.6,4.4,2.0,3.5,High,3,0.8205128205128206,9.2
6.4,2.6,6.7,6.0,2.3,2.78,Moderate,2,0.8707482993197279,10.9
9.7,0.1,8.5,4.1,1.6,3.26,High,3,0.7402597402597403,5.799999999999999
9.2,3.9,9.9,0.1,0.9,3.48,High,3,0.1960784313725491,4.9
8.2,0.5,8.3,5.9,1.1,3.44,High,3,0.9210526315789475,7.5
9.6,1.8,5.2,2.2,5.2,3.55,High,3,0.8705882352941177,9.200000000000001
7.3,0.2,7.1,2.8,6.6,3.27,Moderate,2,0.874251497005988,9.599999999999998
9.6,2.6,6.6,2.7,2.5,3.37,High,3,0.7027027027027027,7.800000000000001
6.8,2.7,8.3,4.3,1.9,2.58,Moderate,2,0.9538461538461538,8.899999999999999
6.3,1.3,5.6,3.9,6.9,2.97,High,3,0.7368421052631579,12.100000000000001
9.3,3.6,7.2,1.8,2.1,3.3,High,3,0.590909090909091,7.5
5.4,2.7,9.1,1.5,5.3,3.04,Low,1,0.8852459016393444,9.5
9.4,1.0,7.8,1.1,4.7,3.36,High,3,0.7631578947368421,6.800000000000001
5.5,3.6,9.1,4.4,1.4,2.44,Low,1,0.9734513274336283,9.4
7.7,0.4,8.8,3.5,3.6,3.0,Moderate,2,0.9594594594594594,7.5
5.9,0.8,5.9,0.3,11.1,3.11,High,3,0.6820809248554913,12.200000000000001
5.1,0.2,7.9,4.9,5.9,2.82,Low,1,0.641509433962264,11.0
6.6,1.4,8.0,1.6,6.4,3.23,Moderate,2,0.9041095890410958,9.4
8.7,2.7,6.0,2.1,4.5,3.67,High,3,0.8627450980392157,9.3
5.6,0.5,8.4,5.2,4.3,2.86,Low,1,0.7417218543046358,10.0
5.9,0.4,9.1,3.5,5.1,2.96,Low,1,0.8137931034482759,9.0
8.1,3.1,8.5,3.6,0.7,3.12,High,3,0.6935483870967742,7.4
8.2,1.3,9.8,0.2,4.5,3.38,High,3,0.7286821705426357,6.0
7.9,0.7,8.6,1.1,5.7,3.18,Moderate,2,0.9251700680272109,7.500000000000001
9.6,0.8,5.7,4.6,3.3,3.12,High,3,0.9028571428571428,8.7
7.5,3.6,5.7,3.9,3.3,3.01,High,3,0.9795918367346939,10.799999999999999
8.4,2.4,8.8,1.4,3.0,3.17,High,3,0.6875,6.800000000000001
7.2,1.6,9.9,1.5,3.8,2.89,Moderate,2,0.848,6.9
7.8,1.0,9.6,1.5,4.1,2.9,Moderate,2,0.835820895522388,6.6
9.5,0.4,8.3,5.3,0.5,3.56,High,3,0.7581699346405228,6.2
8.4,1.2,5.9,1.8,6.7,3.25,High,3,0.9940828402366864,9.7
5.5,0.6,5.5,2.5,9.9,2.74,High,3,0.6145251396648045,13.0
5.7,2.6,6.0,0.6,9.1,2.92,Low,1,0.7402597402597403,12.299999999999999
5.8,3.7,9.1,1.9,3.5,2.97,Low,1,0.9642857142857143,9.100000000000001
8.4,2.7,8.1,1.3,3.5,3.68,High,3,0.7272727272727273,7.5
5.2,1.8,9.5,3.4,4.1,2.88,Low,1,0.8188976377952756,9.3
8.4,3.9,9.9,1.2,0.6,3.08,High,3,0.3529411764705881,5.699999999999999
6.2,3.2,5.5,4.7,4.4,2.89,High,3,0.8104575163398692,12.3
8.2,1.7,7.2,1.9,5.0,3.38,High,3,0.9139072847682119,8.6
8.8,3.7,9.7,0.3,1.5,3.39,High,3,0.339622641509434,5.5
6.3,0.3,6.3,5.5,5.6,3.06,Moderate,2,0.7241379310344828,11.4
8.2,2.9,6.3,4.3,2.3,3.21,High,3,0.8918918918918919,9.5
8.1,0.6,9.1,1.4,4.8,3.15,High,3,0.8671328671328671,6.799999999999999
8.3,1.6,8.0,0.6,5.5,3.4,High,3,0.8472222222222221,7.699999999999999
10.0,0.8,6.3,4.0,2.9,3.39,High,3,0.8165680473372782,7.7
9.8,3.7,7.5,2.4,0.6,3.35,High,3,0.4687499999999999,6.7
6.4,3.3,6.9,0.5,6.9,2.9,Moderate,2,0.927536231884058,10.7
6.7,3.9,8.1,2.2,3.1,2.89,Moderate,2,0.8833333333333334,9.200000000000001
5.4,0.2,5.6,3.5,9.3,2.98,High,3,0.5934065934065934,13.0
9.6,2.0,9.2,1.4,1.8,3.64,High,3,0.5,5.2
5.9,1.4,8.2,0.4,8.1,3.07,Low,1,0.8194444444444444,9.9
6.8,2.1,10.0,2.4,2.7,2.96,Moderate,2,0.8571428571428572,7.199999999999999
9.0,2.4,9.4,1.3,1.9,3.61,High,3,0.5245901639344264,5.6
8.0,2.5,7.1,0.9,5.5,3.13,Moderate,2,0.888888888888889,8.9
6.1,2.9,6.6,3.0,5.4,3.01,Moderate,2,0.8413793103448275,11.3
5.8,3.8,9.3,4.4,0.7,3.16,Low,1,0.9357798165137615,8.9
5.7,0.0,5.1,3.5,9.7,2.75,High,3,0.6031746031746033,13.2
7.3,2.1,5.0,2.5,7.1,3.0,High,3,0.863905325443787,11.7
8.7,0.9,9.1,3.1,2.2,3.65,High,3,0.7571428571428573,6.200000000000001
6.1,0.9,8.1,5.0,3.9,2.61,Moderate,2,0.8133333333333334,9.8
9.3,2.7,7.2,2.3,2.5,3.29,High,3,0.6808510638297872,7.5
6.0,2.5,6.8,6.0,2.7,2.5,Moderate,2,0.8163265306122449,11.2
7.8,3.7,9.0,1.6,1.9,2.6,Moderate,2,0.6194690265486725,7.2
8.6,2.3,7.5,1.1,4.5,2.97,High,3,0.7887323943661971,7.8999999999999995
9.6,1.3,9.8,1.8,1.5,3.39,High,3,0.5116279069767442,4.6
8.2,2.2,5.6,2.3,5.7,3.28,High,3,0.9876543209876544,10.2
7.2,3.1,6.1,1.0,6.6,2.92,Moderate,2,0.9729729729729729,10.7
7.0,3.7,8.6,2.0,2.7,2.88,Moderate,2,0.8034188034188035,8.4
9.9,2.7,6.4,2.9,2.1,3.49,High,3,0.6711409395973155,7.7
5.5,3.9,5.9,3.9,4.8,2.99,High,3,0.7746478873239437,12.6
8.9,2.7,8.1,3.8,0.5,3.14,High,3,0.6515151515151515,7.0
5.4,1.3,6.2,5.9,5.2,3.1,Low,1,0.6545454545454545,12.400000000000002
8.4,0.8,6.2,1.7,6.9,3.12,High,3,0.9882352941176471,9.4
7.1,0.9,5.1,5.3,5.6,3.05,High,3,0.788888888888889,11.799999999999999
6.7,0.0,8.4,5.0,3.9,3.05,Moderate,2,0.8589743589743589,8.9
5.7,0.6,9.0,3.7,5.0,2.88,Low,1,0.7916666666666667,9.299999999999999
6.5,1.5,8.8,4.9,2.3,2.88,Moderate,2,0.948905109489051,8.7
7.0,3.8,7.0,4.6,1.6,3.24,Moderate,2,0.9393939393939393,10.0
9.5,0.3,9.7,3.7,0.8,3.42,High,3,0.6428571428571428,4.8
9.0,0.8,9.0,4.4,0.8,3.37,High,3,0.7323943661971832,6.0
5.2,0.6,7.7,3.5,7.0,2.77,Low,1,0.6624203821656052,11.1
8.2,0.1,9.8,0.3,5.6,3.37,High,3,0.8368794326241135,5.999999999999999
8.3,3.3,5.1,3.3,4.0,3.27,High,3,0.9358974358974359,10.6
7.3,2.0,5.4,4.1,5.2,3.41,High,3,0.8795180722891566,11.3
7.4,0.6,8.2,1.0,6.8,3.11,Moderate,2,0.9736842105263158,8.4
9.4,2.5,5.8,5.8,0.5,3.25,High,3,0.8025477707006369,8.8
8.1,1.0,9.0,4.8,1.1,3.22,High,3,0.842857142857143,6.9
9.9,2.0,7.3,3.6,1.2,3.51,High,3,0.653061224489796,6.8
7.7,0.4,7.1,5.1,3.7,2.94,Moderate,2,0.9333333333333332,9.200000000000001
9.3,0.4,5.5,1.6,7.2,3.29,High,3,0.9723756906077349,9.200000000000001
8.1,1.4,8.9,1.3,4.3,3.27,High,3,0.8175182481751825,7.0
8.2,0.9,8.6,5.2,1.1,3.03,High,3,0.8689655172413794,7.200000000000001
7.1,0.6,8.5,4.6,3.2,3.11,Moderate,2,0.9530201342281879,8.4
5.5,2.0,9.1,5.6,1.8,2.95,Low,1,0.8527131782945736,9.399999999999999
7.7,1.6,9.2,2.7,2.8,3.16,Moderate,2,0.8333333333333334,7.1
7.4,2.0,9.2,4.5,0.9,2.77,Moderate,2,0.84375,7.4
7.5,2.3,6.2,4.8,3.2,2.93,Moderate,2,0.967741935483871,10.3
7.4,1.3,5.5,1.4,8.4,3.09,High,3,0.8604651162790697,11.100000000000001
5.8,1.8,6.5,0.2,9.7,2.92,Low,1,0.7388535031847134,11.7
6.6,2.2,7.8,2.1,5.3,3.09,Moderate,2,0.9428571428571428,9.600000000000001
6.9,1.0,6.2,2.7,7.2,3.02,Moderate,2,0.8214285714285715,10.9
8.8,0.8,8.5,0.1,5.8,3.61,High,3,0.802721088435374,6.699999999999999
6.7,2.3,6.0,4.5,4.5,2.92,Moderate,2,0.8535031847133758,11.3
5.3,3.4,6.0,5.2,4.1,3.06,Low,1,0.7260273972602739,12.700000000000001
6.6,3.6,5.6,1.1,7.1,2.82,High,3,0.8918918918918919,11.799999999999999
7.5,0.3,6.0,5.7,4.5,3.11,Moderate,2,0.8474576271186441,10.5
9.6,2.2,6.3,4.1,1.8,3.49,High,3,0.7612903225806451,8.1
8.3,4.0,6.3,3.6,1.8,3.36,High,3,0.7883211678832117,9.4
7.5,1.2,5.8,1.7,7.8,3.25,High,3,0.8823529411764706,10.7
6.9,3.0,7.7,0.5,5.9,3.17,Moderate,2,0.962406015037594,9.4
8.2,3.2,7.3,1.9,3.4,3.2,High,3,0.7851851851851852,8.5
5.5,3.5,8.9,1.0,5.1,2.3,Low,1,0.9482758620689655,9.6
8.1,3.8,7.9,2.3,1.9,3.72,High,3,0.6829268292682926,7.999999999999999
5.3,0.3,5.9,0.2,12.3,2.97,High,3,0.595505617977528,12.8
5.7,3.3,5.8,1.8,7.4,3.04,High,3,0.7651006711409396,12.5
6.2,1.5,6.3,2.9,7.1,2.97,Moderate,2,0.7654320987654322,11.5
5.3,0.6,5.3,3.8,9.0,2.79,High,3,0.585635359116022,13.4
5.3,3.3,7.6,3.2,4.6,2.55,Low,1,0.8091603053435115,11.1
6.0,1.3,8.0,1.3,7.4,2.95,Moderate,2,0.8163265306122448,10.000000000000002
5.6,3.9,5.1,4.8,4.6,2.7,High,3,0.7466666666666667,13.299999999999999
5.7,0.6,8.5,3.9,5.3,3.05,Low,1,0.7651006711409396,9.799999999999999
8.9,3.7,8.5,0.5,2.4,3.46,High,3,0.49152542372881347,6.6
6.0,0.3,8.5,2.4,6.8,2.81,Moderate,2,0.7894736842105263,9.5
9.6,2.6,5.5,5.7,0.6,3.28,High,3,0.7924528301886793,8.9
7.0,0.2,7.5,0.7,8.6,2.81,Moderate,2,0.8588957055214724,9.499999999999998
7.0,1.4,8.9,4.8,1.9,2.97,Moderate,2,0.9781021897810218,8.1
6.9,0.6,9.0,4.2,3.3,2.83,Moderate,2,0.9583333333333334,8.1
6.0,1.5,5.5,3.8,7.2,2.8,High,3,0.7058823529411764,12.5
7.9,3.6,7.8,0.8,3.9,3.45,Moderate,2,0.746031746031746,8.3
6.9,3.4,8.2,3.6,1.9,3.37,Moderate,2,0.8870967741935484,8.9
8.8,2.4,5.8,4.8,2.2,3.38,High,3,0.8860759493670886,9.4
8.6,0.3,7.3,1.0,6.8,3.51,High,3,0.951219512195122,8.1
8.1,2.7,9.2,0.9,3.1,2.78,High,3,0.6611570247933884,6.7
5.6,3.4,5.8,5.8,3.4,2.84,High,3,0.7567567567567568,12.6
9.9,0.4,6.5,3.8,3.4,3.73,High,3,0.8421052631578947,7.6
6.8,3.7,5.3,3.3,4.9,3.37,High,3,0.9066666666666667,11.899999999999999
6.3,1.5,9.2,1.2,5.8,3.15,Moderate,2,0.9473684210526315,8.5
9.1,2.3,8.8,2.7,1.1,3.43,High,3,0.5891472868217055,6.1
9.3,1.7,9.8,1.4,1.8,3.12,High,3,0.5119999999999999,4.9
5.7,1.6,9.8,1.9,5.0,2.72,Low,1,0.9047619047619048,8.5
8.6,1.2,8.9,2.3,3.0,3.24,High,3,0.7625899280575539,6.5
7.4,3.1,6.9,2.7,3.9,2.82,Moderate,2,0.9428571428571428,9.7
7.6,3.2,6.8,3.1,3.3,2.87,Moderate,2,0.9142857142857144,9.600000000000001
8.4,1.1,6.4,5.6,2.5,3.37,High,3,0.9818181818181818,9.2
8.2,0.1,8.1,3.1,4.5,3.56,High,3,0.9620253164556962,7.699999999999999
7.7,1.4,5.4,1.2,8.3,3.13,High,3,0.8953488372093024,10.9
7.3,0.2,5.2,4.3,7.0,3.21,High,3,0.7849462365591398,11.5
7.7,2.0,6.2,4.5,3.6,3.07,Moderate,2,0.9746835443037974,10.1
7.3,1.1,6.2,3.9,5.5,3.0,Moderate,2,0.874251497005988,10.5
8.3,3.3,7.1,0.4,4.9,3.56,High,3,0.7794117647058824,8.600000000000001
5.0,2.1,5.2,3.4,8.3,2.9,High,3,0.5988023952095808,13.8
9.6,3.9,7.7,1.3,1.5,3.47,High,3,0.4516129032258065,6.699999999999999
5.3,1.9,6.2,2.8,7.8,2.87,Low,1,0.6666666666666667,12.5
7.3,2.3,6.8,1.0,6.6,3.35,Moderate,2,0.9798657718120806,9.899999999999999
8.3,1.4,9.7,4.2,0.4,3.25,High,3,0.7131782945736433,6.0
6.0,0.2,8.7,5.0,4.1,3.04,Moderate,2,0.794701986754967,9.299999999999999
5.1,1.0,7.3,3.8,6.8,3.24,Low,1,0.6496815286624203,11.6
7.8,3.0,6.4,3.4,3.4,3.14,Moderate,2,0.9315068493150684,9.8
8.8,2.8,10.0,0.7,1.7,3.16,High,3,0.4285714285714285,5.199999999999999
7.5,1.3,7.2,5.1,2.9,3.27,Moderate,2,0.967741935483871,9.3
6.0,3.5,5.3,5.3,3.9,2.97,High,3,0.7894736842105263,12.7
6.6,1.3,7.6,5.6,2.9,2.96,Moderate,2,0.8741721854304636,9.8
9.3,1.6,6.0,2.5,4.6,3.31,High,3,0.8658536585365852,8.7
6.9,3.7,8.8,2.3,2.3,3.03,Moderate,2,0.7999999999999999,8.3
5.3,1.0,7.2,0.9,9.6,2.85,Low,1,0.6708860759493671,11.5
9.7,3.1,6.3,2.9,2.0,3.5,High,3,0.6712328767123288,8.0
9.4,2.1,8.9,2.0,1.6,3.43,High,3,0.5538461538461539,5.7
7.8,0.5,5.6,3.2,6.9,3.36,High,3,0.871508379888268,10.600000000000001
9.8,1.9,5.3,3.3,3.7,3.93,High,3,0.8333333333333333,8.9
9.2,4.0,7.2,1.2,2.4,3.1,High,3,0.5625,7.6
5.2,1.4,6.3,4.1,7.0,3.12,Low,1,0.6380368098159509,12.5
9.7,1.1,9.1,0.2,3.9,3.3,High,3,0.5942028985507246,5.199999999999999
9.7,3.1,8.3,2.4,0.5,3.47,High,3,0.46031746031746035,6.0
8.2,3.9,8.6,3.1,0.2,3.02,High,3,0.573913043478261,7.2
7.6,0.5,8.0,2.9,5.0,3.15,Moderate,2,0.9806451612903225,8.4
8.1,0.0,6.0,2.9,7.0,3.19,High,3,0.8999999999999999,9.9
7.1,2.9,8.0,1.8,4.2,3.17,Moderate,2,0.9160305343511451,8.9
7.1,0.9,9.8,0.8,5.4,3.01,Moderate,2,0.9323308270676692,7.1000000000000005
6.1,3.1,6.0,0.5,8.3,2.9,Moderate,2,0.8187919463087248,11.9
7.4,0.0,5.4,4.8,6.4,3.14,High,3,0.7956989247311828,11.2
9.3,2.7,5.3,4.7,2.0,3.41,High,3,0.8374999999999999,9.4
9.2,3.2,7.5,1.0,3.1,3.48,High,3,0.6165413533834586,7.3
9.9,0.6,6.1,1.3,6.1,3.63,High,3,0.8554913294797688,7.999999999999999
9.0,0.7,5.3,6.0,3.0,3.56,High,3,1.0,9.7
7.8,3.6,9.6,0.0,3.0,3.09,Moderate,2,0.5555555555555556,6.6
5.4,1.0,8.3,5.3,4.0,3.27,Low,1,0.7346938775510203,10.3
5.9,3.2,9.8,1.4,3.7,2.71,Low,1,0.9272727272727272,8.3
7.5,0.3,7.8,3.0,5.4,3.09,Moderate,2,0.9433962264150942,8.700000000000001
6.7,2.1,7.9,0.1,7.2,2.78,Moderate,2,0.9571428571428571,9.4
8.8,2.9,6.8,0.3,5.2,3.17,High,3,0.7692307692307692,8.4
5.9,2.3,5.8,2.1,7.9,2.66,High,3,0.7421383647798743,12.3
8.5,2.2,6.9,2.5,3.9,3.25,High,3,0.8590604026845637,8.600000000000001
5.4,3.5,5.4,4.2,5.5,2.81,High,3,0.7152317880794703,13.2
9.6,1.1,6.9,3.4,3.0,3.37,High,3,0.8,7.5
8.3,1.6,7.4,0.3,6.4,3.29,High,3,0.8933333333333333,8.3
6.0,3.2,7.3,1.8,5.7,3.11,Moderate,2,0.8888888888888888,10.7
8.7,1.1,5.6,1.5,7.1,3.24,High,3,0.9942196531791908,9.7
9.6,2.3,7.7,2.6,1.8,3.67,High,3,0.6285714285714286,6.7
7.6,0.5,5.6,3.2,7.1,3.04,High,3,0.8491620111731844,10.8
9.7,1.2,9.3,2.9,0.9,3.51,High,3,0.5629629629629629,5.0
6.0,1.5,7.5,4.4,4.6,2.8,Moderate,2,0.8,10.5
5.6,1.6,7.4,3.2,6.2,2.75,Low,1,0.7466666666666666,11.0
9.0,2.8,7.8,3.1,1.3,3.43,High,3,0.6567164179104478,7.2
7.1,0.6,8.3,3.1,4.9,2.79,Moderate,2,0.9403973509933775,8.6
9.5,2.3,5.4,2.7,4.1,3.67,High,3,0.834355828220859,9.1
8.8,3.2,7.5,4.0,0.5,3.2,High,3,0.6766917293233082,7.7
9.5,3.6,8.4,2.1,0.4,3.11,High,3,0.41666666666666663,6.1
5.4,3.5,6.6,1.1,7.4,2.72,Low,1,0.7769784172661871,12.0
6.3,1.3,5.7,1.8,8.9,2.65,High,3,0.7411764705882353,12.000000000000002
7.9,1.8,6.7,4.5,3.1,3.24,Moderate,2,0.9806451612903225,9.4
6.7,3.0,5.8,0.8,7.7,3.09,High,3,0.8815789473684211,11.5
6.7,3.2,6.2,0.4,7.5,2.74,Moderate,2,0.9178082191780822,11.100000000000001
7.8,2.1,8.3,1.4,4.4,3.31,Moderate,2,0.8529411764705883,7.9
9.3,1.2,8.5,0.1,4.9,3.1,High,3,0.6993006993006993,6.2
7.7,0.3,9.0,1.3,5.7,2.9,Moderate,2,0.9523809523809523,7.3
8.4,3.2,7.8,3.4,1.2,3.02,High,3,0.7076923076923076,7.8
9.0,1.2,7.9,4.4,1.5,3.62,High,3,0.7919463087248322,7.1000000000000005
6.9,1.2,7.3,4.9,3.7,3.05,Moderate,2,0.8903225806451612,9.8
8.3,3.6,5.5,1.4,5.2,3.4,High,3,0.8859060402684563,10.2
8.5,3.3,9.3,1.2,1.7,3.25,High,3,0.5087719298245614,6.199999999999999
6.2,1.2,8.9,0.5,7.2,2.76,Moderate,2,0.8920863309352518,8.9
9.1,1.7,8.0,0.5,4.7,3.23,High,3,0.7272727272727273,6.9
9.8,3.2,7.3,0.8,2.9,3.42,High,3,0.548148148148148,6.9
9.7,1.4,5.8,3.4,3.7,3.67,High,3,0.8452380952380953,8.5
7.4,4.0,8.4,0.3,3.9,3.15,Moderate,2,0.7241379310344828,8.2
10.0,1.6,6.4,3.3,2.7,3.39,High,3,0.75,7.6
5.0,1.8,9.2,3.4,4.6,2.7,Low,1,0.7692307692307692,9.8
10.0,1.1,6.4,1.0,5.5,3.4,High,3,0.7878787878787878,7.6
9.0,3.6,9.9,0.3,1.2,3.19,High,3,0.2857142857142857,5.1
9.4,1.3,5.6,5.2,2.5,3.2,High,3,0.9005847953216375,9.0
